flag_labelx,FMD1,FMD2,FMN1,FMN2,FR1,FR2,MAV1,MAV2,MFMD1,MFMD2,MFMN1,MFMN2,MMAV11,MMAV12,MMAV21,MMAV22,SSI1,SSI2,WAMP1,WAMP2,WL1,WL2,ZC1,ZC2
0,397456.108666516,695687.505207965,0.93427095364198,0.998362189213982,0.000715512306811677,0.101170147248194,139.76,178.61,222.472536404679,349.288329266761,365.810033893171,396.972254698618,104.88,129.8,69.884,81.274,195359.9,345946.05,0,2,22.8,374.3,0,0
0,395389.465461295,608041.893809473,0.934245098744034,1.08168043487885,0.00186540393169753,0.106415385177991,139.38,160.68,221.694096422659,340.685554241077,365.678891470617,407.563398369552,104.565,129.07,69.726,97.632,194296.34,306975.28,0,4,18.3,719.6,0,0
0,396934.77083195,760640.513390031,0.934226282521052,0.934242743596483,0.000929833345254241,0.000258866166192079,139.81,193.15,223.454585862043,304.569628736891,366.486604621825,364.22038901162,104.65,145.235,69.482,97.288,195497.23,373158.51,0,0,18.6,27.3,0,0
0,395532.226737893,590499.301221275,0.934257996562414,1.00739683716175,0.00107673533845381,0.000188904980794703,139.31,158.81,221.025737291486,320.70574988551,365.256376375415,401.28289972417,104.635,127.095,69.864,116.584,194106.57,299644.21,0,1,18.3,363.4,0,0
0,390670.760484713,691017.534182313,0.934248784128054,0.998461984762552,0.00115390162988599,0.0998538176093556,138.66,177.86,221.197335186713,347.568964667652,366.170379182966,396.87312498681,103.93,129.39,69.268,81.572,192294.24,343082.74,0,2,20.1,370.7,0,0
0,385989.981070036,724823.673841649,0.934295203995206,0.934270964673176,0.000435856457939786,0.000794870436118913,137.66,188.71,218.621576831109,300.938651065544,365.420660369254,366.11431215248,103.43,140.925,69.256,93.332,189546.4,356211.79,0,0,22.4,27.4,0,0
0,383559.610109361,703858.760487106,0.934267397446005,0.934258195859894,0.000654878847413295,0.000322719449225547,137.43,185.92,219.498669897659,294.229935664697,366.371045966913,364.830198005981,102.98,139.5,68.498,93.076,188898.17,345724.88,0,0,21.9,29.3,0,0
0,380274.176741181,696037.719647719,0.934339892257245,0.934395001490574,0.00285317140975938,0.00340890644445644,136.69,184.81,217.17227533581,294.198752562358,365.49116006189,365.818460352284,102.69,138.1,68.654,91.574,186898.49,341683.63,0,0,24.3,40.3000000000001,0,0
0,381491.631417329,688899.50868791,0.934290444815966,0.934248017334305,7.29767204262006e-05,0.00271768670507664,137.03,183.98,218.751799247981,291.587531761981,366.288612060392,365.077396473244,102.74,138.03,68.37,92.176,187804.09,338534.5,0,0,23.2,28.4,0,0
0,383452.590081494,693834.528574879,0.934279232411874,0.934286921009898,0.000364298724954463,0.000812699788698117,137.25,184.57,218.292255357818,294.221741834755,365.668200459029,366.049072286747,103,137.965,68.59,91.908,188408.35,340802.13,0,0,20.9,30.1,0,0
0,385973.242214155,673870.053289638,0.934210400918095,0.934245576456095,0.00304878048780499,0.00264084507042257,137.76,181.76,219.910327130554,286.753885376599,366.283424948672,364.305690448294,103.185,136.535,68.538,91.242,189797.8,330432.92,0,0,15.1,26.4000000000001,0,0
0,381489.684775536,682894.956265678,0.934258978822621,0.934304679724093,0.000730673681134006,0.00196399345335523,136.86,183.3,217.323171107803,293.279623469295,365.399100577747,366.666452689586,102.705,136.53,68.55,89.04,187338.68,336179.68,0,0,19.6,28.7999999999999,0,0
0,382167.749909796,693580.050431205,0.934269107916031,0.934269177316176,0.000729288214702451,0.000704110924551843,137.12,184.63,218.868127753397,292.782852294298,366.267741332052,365.17230108416,102.775,138.555,68.298,93.052,188046.66,340992.45,0,0,22.3999999999999,31,0,0
0,388466.686632455,695344.375638922,0.93430387038069,0.934256478163998,0.00152030695721423,0.00108201687946332,138.13,184.84,219.578248348721,294.559487553246,365.581441041306,365.996449785297,103.635,138.035,68.88,91.122,190844.71,341735.52,0,0,22.1,25.3000000000001,0,0
0,393832.129391654,564648.407508184,0.934284392765015,0.934281073390965,0.000359324469996407,0.005342457530464,139.15,166.59,221.807135562961,266.019866290633,366.040849381058,366.338286612027,104.32,124.85,69.442,84.442,193661.87,277819.65,0,0,24.1,24.5,0,0
0,395090.429592397,507383.468686297,0.934298464506371,0.934235568034188,0.00237188241213251,0.00349051215332868,139.13,157.57,220.565916141277,250.257592937838,365.123602734844,365.431667799837,104.52,118.38,69.47,80.494,193636.55,248548.91,0,0,24.9,21.6,0,0
0,333252.353856366,680626.971447117,0.934572788185913,0.93654480849009,0.00654001868576757,0.0227111813082076,128.44,183.61,207.340520478764,315.911614795276,368.142918128532,378.344835368811,95.89,133.635,64.22,78.308,165103.28,345515.05,0,0,35,102.3,0,0
0,266366.115338,1568053.54370317,0.93450656264492,0.936776888616102,0.00148329116132987,0.00411250642579139,114.61,272.34,183.945484948274,414.185714980454,367.182657358542,357.991699439882,85.85,208.71,57.742,147.156,131431.01,747392.6,0,0,28.9,135.3,0,0
0,147655.134065326,605513.14953215,1.10776355043894,1.0979874802731,0.144674916833266,0.117316292532724,74.97,161.36,184.72100929327,359.604087410461,425.105254261613,413.675813188912,56.335,111.705,49.208,67.858,77956.69,311333.7,0,3,384.4,784.1,0,0
0,105762.780210753,459865.308732733,1.24986868078382,0.93523609822315,0.0146288603937149,0.00250825082508255,55.37,151.5,158.662952346578,247.278934237981,440.272331284913,369.955081463649,41.715,112.955,23.864,76.15,53113.67,230122.44,0,0,492.5,52.4,0,0
0,429280.465121577,421357.168999641,0.93564492934738,0.934879182258649,0.0102446163495713,0.00676982591876214,143.49,144.76,232.426369776963,239.33274119202,368.704853196943,372.040455165464,106.705,106.38,63.7,66.764,210942.07,210591.52,0,0,68.6,50.1,0,0
0,635303.220042956,570038.251195903,0.935367265685184,0.934701587965771,0.015232511352532,0.00450694068866061,173.97,166.41,265.769271237636,261.1315806089,358.775906946297,363.396017071068,133.575,125.82,92.588,84.61,304439.29,277387.63,0,0,77.3,49.3,0,0
0,326046.429188147,493326.213733645,0.934862692756701,0.935054405373496,0.0176131427217439,0.0111275487232263,126.61,155.47,208.997796753443,247.704966844656,371.787770695193,365.962177256892,94.665,117.03,66.776,78.102,162154.75,242099.97,0,0,45.6,61.7,0,0
0,294462.392453022,412953.493744584,0.935303189659993,0.934509496245764,0.00176041579344447,0.00499824005631813,119.29,142.05,188.0777903447,224.539594124314,364.197644274218,364.632574129911,89.645,107.22,58.32,73.538,142655.91,202106.77,0,0,59,38.5,0,0
0,306824.461934656,467024.661127827,0.934462919295476,0.934967158436353,0.00065082980800517,0.0135296458416235,122.92,150.78,195.484116672685,240.566250532424,365.653896125907,366.194343923925,92.45,112.42,61.732,72.944,151201.72,227785.64,0,0,29.5,51.7,0,0
0,342309.727270218,484031.338703382,0.934397756991339,0.934389578960415,0.00362458548623432,0.000649519355676725,129.67,153.96,207.745124004716,242.096237998634,366.885784528858,363.747881120599,96.72,115.97,62.942,77.496,168323.79,237201.92,0,0,29.5,30.7,0,0
0,363782.238789929,493313.979316331,0.934367820076063,0.934302984746879,7.47775368279539e-05,0.00121974706297745,133.73,155.77,212.535496060485,248.550388945669,365.543321808931,366.209609074159,100.61,116.28,67.37,76.646,178919.37,242715.41,0,0,29.5999999999999,23.6,0,0
0,399761.07967914,488168.880563323,0.934415591259006,0.934302956691904,0.00342710267028413,0.00135650151798988,140.06,154.81,223.561207942723,246.121682247154,366.267974915238,365.6005830541,104.81,116.19,69.024,77.562,196280.66,239711.53,0,0,32.7,26.5,0,0
0,395132.780369077,514611.994771146,0.934339149536598,0.934217698213382,0.000430786904078051,0.00163501446358936,139.28,159.02,220.741723354546,252.942621766256,365.076364198058,365.685299019369,104.885,119.1,70.37,79.324,194067.76,252901.06,0,0,26.5,17.4999999999999,0,0
0,391719.615609769,552803.737306792,0.934300929024151,0.934371053896568,0.00136976425636218,0.00176366843033501,138.71,164.43,220.853863377691,258.54551240027,365.850035701014,363.738434574788,103.965,123.67,68.856,82.194,192452.99,270531.05,0,0,22.6999999999999,32.6,0,0
0,398806.82908168,560931.09128643,0.934294410852094,0.934259344117444,0.000499892880097154,0.000542593597395468,140.03,165.87,222.666483687603,262.307874931294,365.632596720802,364.707057772275,105.175,124.5,69.948,83.414,196126.59,275190.09,0,0,24.2,23.9,0,0
0,405193.342049647,566821.946246738,0.934267918419312,0.934254846448571,8.0594667320017e-17,0.00437204288195482,141.06,166.97,224.577708275781,266.809039385331,365.836744785873,366.452430662607,105.75,124.565,70.436,81.212,199024.6,278968.29,0,0,20.5,20.9000000000001,0,0
0,401188.183149304,656883.521193102,0.93422864931013,0.934256326824819,0.000142429853297283,0.00038986354775831,140.42,179.55,223.417295910021,285.175448097674,365.730672219692,365.43669174166,105.435,134.485,70.51,89.892,197205.36,322471.37,0,0,18.8,23.4,0,0
0,400154.516357306,637725.4762236,0.934326138106469,0.934351552521596,0.00178329410086311,0.00367667854516665,140.19,176.79,223.607624614803,280.525630032132,366.147621019635,365.277387804933,104.89,132.235,69.57,87.46,196588.95,312637.77,0,0,28,33.9,0,0
0,396244.697634072,651054.630557304,0.934337003374786,0.934249458297178,0.00393841747225206,0.00195804195804202,139.65,178.75,222.722507160983,282.864611931854,366.129755775349,364.819264566929,104.79,133.985,69.758,88.612,195063.77,319579.11,0,0,27.7,25.9,0,0
0,403221.031747585,661858.220883128,0.93427949361196,0.934268453032038,0.000710126402499726,5.54723470350157e-05,140.82,180.27,224.713671797187,286.8617431459,366.222895861188,365.754347467832,105.455,134.76,70.234,89.33,198355.44,325045.65,0,0,22.7,27.3,0,0
0,398285.921319138,618933.807347804,0.934287913090943,0.934297147986161,0.000857265323617692,0.00523138832997989,139.98,173.95,222.967395306006,273.9566472337,365.918721215852,364.01213914053,105.095,131.165,70.146,89.352,195979.62,302919.39,0,0,24.8,31,0,0
0,399329.389226208,569660.976171692,0.934306448507844,0.934308420422243,0.00121350560354053,0.00173538387888216,140.09,167.11,223.282608335215,265.205995574283,366.023691029045,365.302944087533,104.945,125,69.732,82.462,196306.61,279324.69,0,0,24.2,30.2,0,0
0,399705.113727596,596298.460298993,0.934327027241477,0.934273454891358,0.000998288648031929,0.00204642460387067,140.24,171.03,223.471176264693,270.477703972085,365.985875113318,364.713150115914,105.36,128.38,70.584,85.322,196719.96,292575.33,0,0,28.6,26.8,0,0
0,398051.622607537,631696.896356448,0.934310697021116,0.934257770400568,0.00071459196798628,0.000454648783814477,139.94,175.96,223.554868723726,279.180974593786,366.406379130198,365.260753405779,104.825,131.7,69.746,87.464,195884.48,309673.56,0,0,24.4,26.1999999999999,0,0
0,402769.229768689,631690.875348112,0.93428919803613,0.934252182261973,0.00298465036952817,0.0014210197237537,140.72,175.93,223.982920556229,277.130887863686,365.796749561032,364.046297058464,105.745,132.275,70.73,88.496,198059.62,309594.01,0,0,24.9,26,0,0
0,403195.499050582,665632.068940668,0.934341084910135,0.934260357382819,0.00198920147769257,0.000996677740863825,140.76,180.6,224.564825913855,286.344752436648,366.183380765075,365.144464530315,105.44,135.18,69.908,89.444,198195.66,326217.98,0,0,26.9,27.9999999999999,0,0
0,396561.196690682,653797.426208046,0.93425953746339,0.934268172670582,0.00028640985249891,0.000781511666852728,139.66,179.14,222.363514648935,283.951188266512,365.847823287025,365.097845542981,104.815,134.46,69.958,89.728,195076.62,320972.84,0,0,21.8,24.7,0,0
0,396541.922673395,638465.539635424,0.934265303145551,0.934260915515949,0.00114596762641449,0.00169510679172788,139.62,176.98,222.449461972148,281.447771401469,365.960485271954,365.647988263231,104.645,132.5,69.654,88.612,194978.58,313332.52,0,0,20.5,26.1,0,0
0,394699.641252485,626016.35793356,0.934356066784273,0.934292302856724,0.000430107526881655,0.00364464692482921,139.5,175.6,223.033293653604,279.927386083234,366.542091583678,366.051856083576,104.625,131.48,69.778,87.312,194651.72,308413.38,0,0,28.2,29.7,0,0
0,390907.730169936,611743.003106534,0.934327317333026,0.93425437128399,7.21552781586137e-05,0.00115393491807062,138.59,173.32,220.818128207427,275.584452805231,365.967847386377,365.621888815338,103.87,129.75,69.158,86.708,192123.73,300495.38,0,0,25.3,24.8,0,0
0,388350.159749321,601128.64447127,0.934238645428522,0.934247247848578,0.000361820681670164,0.00122142732507417,138.19,171.93,220.153507974823,273.496407099411,365.947099038666,365.696761846911,103.66,128.73,69.054,85.606,190986.57,295638.55,0,0,20.1,24.2,0,0
0,386349.204386924,615734.28652526,0.934283948544135,0.934252594803914,0.000507945722371414,0.000920069005175336,137.81,173.9,219.261157981832,276.35902250791,365.728027990659,365.532286302181,103.335,130.12,68.856,86.2,189955.05,302458.28,0,0,20.3999999999999,26.3,0,0
0,388149.54246781,637035.663332473,0.934286810694962,0.934260678927231,0.00303951367781158,0.00113058224985868,138.18,176.9,220.259553594303,281.351984136827,366.039795329209,365.666723559606,103.765,132.505,69.454,88.198,190982.44,312995.66,0,0,21.9,23.4999999999999,0,0
0,386235.461654261,637211.56279029,0.934292235322442,0.934275912333976,0.000362923713435436,0.000395949997171876,137.77,176.79,219.43935645736,279.781885667635,365.912742698282,364.830644578121,103.29,132.635,68.702,88.688,189848.85,312626.37,0,0,22.6,28.2999999999999,0,0
0,383752.486094439,640425.185448146,0.934282356706432,0.934269616641691,0.00101892285298405,0.000733179177711263,137.4,177.31,218.93656978045,281.876167599655,365.978925448243,365.590643097025,103.125,132.7,68.806,87.87,188815.98,314439.39,0,0,23.7,27,0,0
0,382221.859761026,623030.277329453,0.934292334086345,0.934275478062401,0.0021166338223488,0.00165894399633874,137.01,174.81,217.848638958119,277.002918951336,365.620557275898,365.04629803249,102.82,131.11,68.55,87.678,187754.27,305662.33,0,0,22.7,28.5,0,0
0,383645.850867858,597956.286092347,0.93430106375431,0.934276411403689,0.000800640512409944,0.000933053417308154,137.39,171.48,219.162641632989,273.197826370879,366.163723310625,365.952792252739,103.08,128.25,68.85,85.088,188797.37,294123.42,0,0,24.5,25.3,0,0
0,379124.571585661,595278.352093436,0.934298862567181,0.934297012790339,0.000805801772763834,0.000468164794007464,136.51,170.88,217.222227773183,270.656805428999,365.750728920136,364.972519616592,102.445,128.06,68.316,85.184,186391.63,292061.46,0,0,20.7,29.6,0,0
0,382147.72892531,592606.925763309,0.934292362745373,0.934241307090712,0.000874890638670116,0.000996074295423944,137.16,170.67,219.058470655888,271.507838360659,366.364213670957,365.706496941436,102.805,127.805,68.29,85.06,188162.9,291323.85,0,0,23.4999999999999,22.6,0,0
0,382120.713611592,605458.304031406,0.934303102487782,0.934314978941523,0.00160466812545582,0.000290376909228178,137.1,172.19,218.44605144637,271.832345430465,365.969356012939,364.415490754224,102.805,129.23,68.458,86.17,188000.26,296579.89,0,0,22.4,30.8999999999999,0,0
0,381472.029187183,588232.799019429,0.934240964514543,0.934264613900273,0,6.6851015948263e-17,137,170.06,218.378103500353,270.668350742645,366.039393383561,365.787577766026,102.74,127.225,68.496,84.41,187711.68,289254.86,0,0,19.8,24.8,0,0
0,383559.440344088,589766.83197598,0.934295444515698,0.934301308259681,0.00101966496722504,0.000294031167303734,137.3,170.05,218.530990659894,268.92722325046,365.79035362701,364.71274476453,102.95,127.505,68.396,84.94,188552.86,289237.99,0,0,21.2,30.1,0,0
0,384750.909615839,596389.578979657,0.934277504617388,0.934249162988689,0.000363451333866395,0.000642635975930441,137.57,171.17,219.40025215938,272.316496336757,366.125989803555,365.714647181883,103.195,128.31,68.856,85.534,189285.27,293045.75,0,0,23.3,23.5,0,0
0,383082.150938928,565994.351860346,0.934322604685152,0.934437258318325,0.00444768501640533,0.0052180171534817,137.15,166.73,217.88714912994,264.178623903714,365.478856924896,365.033064839474,102.995,125.315,68.8,84.832,188150.37,278190.57,0,0,24.7999999999999,38.8999999999999,0,0
0,383425.337096394,594470.586290887,0.934233539236797,0.934217319974016,0.0026950251292884,5.86751158833672e-05,137.29,170.43,218.64167873084,268.079493049977,365.887369328747,363.801529602537,102.985,128.395,68.5,86.128,188505.61,290551.47,0,0,19.5,17.8,0,0
0,357795.602262802,828386.205577621,0.935042223524443,0.936319888615814,0.00725623582766433,0.00372233400402408,132.3,198.8,210.580642363656,313.392209317503,365.796566401669,364.173629431362,99.715,150.25,68.362,95.508,175449.48,402024.92,0,0,54.0999999999999,121.7,0,0
0,286215.342638494,1004067.77532481,0.93456252294563,0.935286527856448,0.0017699115044248,0.00383351588170859,118.65,219.12,189.697616253175,337.324066224064,366.541569551903,360.111183327626,89.145,167.045,60.508,118.334,140941.53,483529.9,0,0,33.7,92.7,0,0
0,177372.330003433,593278.426640359,1.08242337659291,1.0010736467067,0.0850390440521091,0.0327183682023545,85.38,164.09,196.217017993337,303.205899934398,417.298545765758,389.017759847459,61.48,120.79,30.42,78.498,92132.02,291958.63,0,0,395.3,371.8,0,0
0,314898.079546664,543966.175967943,0.934406042571045,0.934777745275505,0.00112576391122546,0.00672782874617737,124.36,163.5,199.669267765364,260.370146413223,367.245346745248,365.879419739092,92.835,122.43,62.354,80.652,154889.12,267568.96,0,0,27.4,54.1,0,0
0,519674.29334185,504555.507457119,0.935810701664673,0.934863016482632,0.0192865246438926,0.00293217746047936,158.66,156.88,255.631959161685,248.673838528357,367.824554728022,365.102260397625,119.21,118.54,74.076,82.164,255458.08,247223.02,0,0,91,56.5,0,0
0,524843.193186081,397918.379503891,0.93470085568551,0.935425631347729,0.0157548691229377,0.0140441387216968,161.22,139.56,262.88977590431,219.804366867551,369.797114200761,364.019135756788,120.41,105.31,81.996,71.312,260724.32,195193.08,0,0,49,69.5000000000001,0,0
0,354729.052919468,370251.201091971,0.93465677449135,0.934490065526703,0.0121028744326778,0.00962677725118475,132.2,135.04,217.159479995652,217.380937796926,370.994883572636,367.676367126354,98.49,100.98,67.856,66.736,176015.3,182455.14,0,0,38.1,33.8,0,0
0,289350.341339753,405503.061813035,0.934422278560236,0.935152796383626,0.00477747045511687,7.09975150869074e-05,119.31,140.85,190.254326277095,221.756385169881,366.104547409897,363.95827803909,89.465,105.58,59.284,69.738,142459.99,198623.77,0,0,26.1,57.7,0,0
0,293033.591330132,422178.516024002,0.934323776088694,0.934508247294716,0.00333388898149692,0.00375835189309575,119.98,143.68,191.545596649732,225.432764306791,366.299127242063,363.372827439326,89.78,108.38,58.752,72.164,144039.94,206728.08,0,0,22.3,35.1,0,0
0,319544.068398136,474665.218847038,0.934369161784674,0.934328820155505,0.00422951081318327,0.000131044424059786,125.31,152.62,199.437272343028,243.750013285571,365.78190421769,366.364453545067,94.185,113.97,62.504,75.168,157130.01,233021.96,0,0,24.9,29.8,0,0
0,338920.148566122,466480.43893451,0.934311592398019,0.934352518950594,0.000309837335398898,0.000859390493818969,129.1,151.27,206.359460132894,238.876858863448,366.504700206962,364.465294551368,96.535,113.675,63.802,75.56,166730.16,228931.09,0,0,24.5,27.5,0,0
0,341698.436476528,490911.099012137,0.934306270205036,0.934241174500231,0.0013118296164827,0.00128733264675592,129.59,155.36,206.160292738475,247.616624003118,365.709719327453,366.020926502314,97.415,116.23,65.204,77.112,167978.37,241401.8,0,0,22.8999999999999,20.6,0,0
0,345071.163147895,499226.439737003,0.934308218881672,0.934297601642743,0.000921234454168534,0.00440866398313213,130.26,156.51,207.660038298963,248.266831909913,366.059936465365,365.2238856116,97.735,117.565,65.314,79.284,169719.98,245039.31,0,0,23.8,27.1000000000001,0,0
0,347174.622781906,534313.039624003,0.93427335623414,0.934266449582105,0.00168221440587249,0.00197482103184402,130.78,162.04,208.673445010015,258.461724749845,366.20777183703,366.149326848472,98.12,121.12,65.424,80.048,171068.3,262621.52,0,0,20,23.6,0,0
0,364901.99921052,648458.625278965,0.934293185599869,0.934468599161148,0.00216563363453064,0.00979568989644563,133.91,178.65,213.756437805102,288.118407786966,366.277156218835,367.984647819199,100.22,132.745,66.25,84.868,179366.63,320078.03,0,0,21.5,46.1,0,0
0,371055.684765916,417415.841841808,0.934302158964539,1.21240262787781,0.00081427196683694,0.121680990896084,135.09,112.67,214.976924145026,306.937333793117,365.761859589027,435.445816809897,101.5,79.975,67.894,55.748,182532.35,204082.93,0,5,25.2,899.8,0,0
0,378408.411124223,751477.070633838,0.934342911650145,0.934280193948714,0.00176056338028159,0.00177028012079557,136.32,192.06,217.316184064236,305.829587610401,366.056330212136,365.867522061847,102.22,143.725,68.052,96.026,185881.8,369011.38,0,0,26.5,31.2,0,0
0,381755.129755823,708872.924944176,0.934297025707043,0.934247613951608,0.000364936865922195,0.0010186029056988,137.01,186.53,218.138100916077,295.237206890954,365.843106515707,364.854116715811,102.895,140.145,68.74,94.068,187754.13,348018.61,0,0,25.2,25.5000000000001,0,0
0,382558.221354533,710874.559367664,0.934308778849217,0.934291972953545,0.000218770509735255,0.00107020547945205,137.13,186.88,218.861772713992,298.235413174734,366.250706036026,366.234912202946,102.675,139.46,68.268,91.676,188101.49,349364.78,0,0,24.3,30.8,0,0
0,386390.683701871,704862.820215557,0.934305695831232,0.934240410538373,0.00130548302872059,0.000537518813158461,137.88,186.04,219.667712906668,294.719000864952,365.953250418636,365.001238961856,103.555,139.63,69.13,93.38,190149.2,346167.98,0,0,25.7,26.1000000000001,0,0
0,393907.176959842,694280.547216822,0.934340321930023,0.934277001365684,0.00337765001796626,0.000108354101202694,139.15,184.58,222.295328290362,293.487929579328,366.408247898349,365.621722828994,104.165,138.03,69.016,91.544,193682.51,340778.44,0,0,27.8,29,0,0
0,391482.034769563,683085.263136298,0.93422655523518,0.934247136059265,0.0010812369350537,0.000273179260230563,138.73,183.03,220.77574792698,288.966908391408,365.766619081266,364.428179896563,104.165,137.545,69.552,91.96,192482.09,335067.93,0,0,18.3,25.5,0,0
0,393765.966206067,695444.752185788,0.934267764395242,0.934291409283251,0.000575043128234667,0.000812347684808975,139.12,184.65,221.803509225976,293.144846218121,366.074182221932,365.361763526638,104.25,138.155,69.476,91.724,193578.68,341031.41,0,0,22.1000000000001,30.8,0,0
0,392541.155034771,668858.163687221,0.934276206922959,0.934237143993979,0.000719631548647093,0.000275740362874318,138.96,181.33,221.325680280113,288.07791943563,365.905857438528,365.480598346224,104.305,135.92,69.546,90.806,193131.62,328859.03,0,0,23.2,24.3,0,0
0,393289.265320518,683108.43043717,0.934329984984985,0.934288807706078,0.0015820509132748,0.0008746993221081,139.06,182.92,221.965294181765,289.552070138322,366.268176578241,364.870829703625,104.2,137.075,69.376,91.222,193426.96,334666.16,0,0,25.4999999999999,31.8,0,0
0,390881.982436921,679487.235312779,0.934229906961043,0.934250075583825,0.000505014068248995,0.000602376649690548,138.61,182.61,220.717812060195,289.31038478714,365.867616263856,365.015835723187,103.985,136.915,69.288,90.864,192146.71,333513.87,0,0,18.8,27.3,0,0
0,392966.417042712,671457.994343037,0.934310664486031,0.934327891943904,0.00179972644158096,0.00352811466372656,138.91,181.4,221.373469632249,288.017896565534,366.002231154726,365.380807083539,104.12,135.775,69.178,90.206,193004.83,329156.62,0,0,24.7,31.1,0,0
0,392230.326138268,647285.501974343,0.934280205742869,0.934237712662556,0.0020888856875315,6.37686996419206e-17,138.83,178.28,220.988384306849,282.527185438775,365.807182809838,365.06162079176,104.26,133.73,69.538,89.276,192770.37,317880.2,0,0,24.4,23.3,0,0
0,386912.112077915,657798.284388148,0.934357883548414,0.934254002584101,0.00290107339715695,0.000111420612813332,137.88,179.5,219.980172997581,283.841710301815,366.190997281055,364.694740309887,103.385,134.645,68.842,90.014,190159.08,322265.68,0,0,28.1,27,0,0
0,385284.040478011,642379.71566732,0.934227873706025,0.934262337935707,0.00159814034577941,0.00208298147835391,137.66,177.63,219.145320305608,282.079932667627,365.821961052417,365.40930005652,103.295,133.11,68.874,88.59,189520.68,315569.29,0,0,17.7,25.5,0,0
0,380205.602888723,637840.441266225,0.934310268559762,0.934285226813704,0.00204798127559973,0.000791049836139664,136.72,176.98,218.244878086582,281.286927370406,366.279393803065,365.55210329942,102.465,132.49,68.282,88.224,186961.42,313294.18,0,0,24.5999999999999,30.3,0,0
0,374979.175252439,647965.536385765,0.934253605234205,0.934270552591222,0.000515577815423176,0.000953716690042101,135.77,178.25,216.035343760857,282.381511927576,365.743471864132,365.00314411923,101.96,133.775,68.186,88.964,184362.01,317786.53,0,0,21.3,24.0999999999999,0,0
0,375556.535626973,640348.836346202,0.934300328206247,0.934268078724921,0.00220653133274493,0.000338485840008975,135.96,177.26,217.204894967627,281.355285736891,366.412601618683,365.327485461909,101.825,132.795,67.626,88.462,184892.96,314277.86,0,0,24.7,28,0,0
0,379654.590084501,639329.531696269,0.934307434429215,0.934257963290978,0.000438853130485764,0.00259564383252449,136.72,177.22,218.438597114038,281.20024338398,366.427543109671,365.272786521733,102.545,132.8,68.322,88.104,186964.04,314113.34,0,0,25,26.9,0,0
0,388897.177410794,639710.858451653,0.934293411121238,0.934280298940419,0.00180988923477883,0.000112892300745051,138.13,177.16,219.374028659542,281.172274560142,365.425277435648,365.312973784826,103.655,132.625,68.792,88.222,190854.95,313921.46,0,0,22.8,28.2,0,0
0,383583.897861032,638041.149089215,0.934291847062009,0.934251348630329,0.00101907118940164,0.000282469916953844,137.38,177.01,219.574352429417,280.699935358319,366.489317803592,365.17274360462,102.995,132.73,68.582,88.402,188770.38,313368.85,0,0,21.1,24.9,0,0
0,431000.617405357,639159.21185708,0.934524727058859,0.934295973196179,0.00448740075940628,0.000790603117235135,144.85,177.08,227.863172803324,280.848727016252,363.816398273333,365.195368689467,108.895,132.64,70.7,88.168,210459.53,313638.54,0,0,36.0000000000001,31,0,0
0,422039.399041922,643756.806288167,0.934262688571045,0.934251027607871,0.00166620383226888,0.00106915761634122,144.04,177.71,229.473536670724,281.52037421891,365.947292990987,364.999750143069,108.315,133.37,73.374,88.998,207586.62,315858.17,0,0,21.3,22.9,0,0
0,399741.930156387,633252.942210016,0.934347144574998,0.934286074917967,0.0025673940949936,0.000226885989790182,140.22,176.3,223.787504490754,280.128646339075,366.246256308687,365.50568004711,105.115,131.945,70.254,87.838,196677.2,310897.18,0,0,25.4999999999999,29,0,0
0,352933.275865574,623951.853770775,0.934310923249888,0.934259856561811,0.000378644452858766,0.000514197566131507,132.05,175.03,212.443639930586,277.510737938838,367.579567558849,365.142844513569,98.7,131.29,66.086,87.538,174465.53,306404.91,0,0,24.1,25.0999999999999,0,0
0,395985.013355371,623162.388664615,0.934529044906534,0.934200535749233,0.0085812356979405,0.00394669107132635,139.84,174.83,226.563562277195,277.70828457754,368.740817697291,365.454534167311,104.305,131.02,67.41,87.366,196161.24,305697.45,0,0,35.4,18.9999999999999,0,0
0,563778.371803634,629169.181988446,0.934257818832322,0.934266837202454,0.00228640192539114,0.00125213431986336,166.2,175.7,263.006433064703,278.248749573906,364.820344949142,364.946832387392,125.23,131.79,84.404,87.44,276311.28,308758.72,0,0,24.3,26.4,0,0
0,573018.152344086,614162.15824153,0.934356513782849,0.934271513597156,0.000536448709542881,0.00103626943005179,167.77,173.7,266.17019110068,276.350339609322,365.250399321598,365.720005752543,126.26,129.96,84.582,86.636,281560.83,301798.14,0,0,36.1000000000001,26.9999999999999,0,0
0,583229.273186111,603228.120280217,0.934219018188492,0.934254176889564,0.000354903584526217,0.000638606676342605,169.06,172.25,268.106388222423,273.780509455689,365.181179385902,365.559033312288,126.84,129.08,84.064,85.91,285853.46,296739.59,0,0,18.6,26.1999999999999,0,0
0,623345.791747481,642504.289424378,0.934302414274275,0.934256674166966,0.00537142857142856,0.000225275963054729,175,177.56,279.303089422566,281.843762661539,366.250803873506,365.334819240991,131.035,132.925,85.714,88.198,306490.12,315328.3,0,0,29.3,27.4,0,0
0,574205.694379197,640740.903584501,0.934337403327609,0.934258736910208,0.00861403196102887,0.000958124330722,168.33,177.43,271.683661261014,281.413053766991,368.111767223493,365.200881645989,125.97,133.105,86.342,88.692,284127.21,314861.71,0,0,31.5,26,0,0
